,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,count
37503712,37503712,6938721025,801103753,1291,0,3676,0,0,19000.0,True,17917
37503711,37503711,6938682914,801103753,748,0,3675,1,1,15000.0,True,17917
37503710,37503710,6938642197,801103753,855,0,3674,1,1,23000.0,True,17917
37503709,37503709,6938606336,801103753,920,0,3673,0,1,15000.0,True,17917
37503708,37503708,6938052524,801103753,593,0,3672,0,0,18000.0,True,17917
37503707,37503707,6938006646,801103753,1239,0,3666,3,0,15000.0,True,17917
37503706,37503706,6937970775,801103753,483,0,3671,3,1,17000.0,True,17917
37503705,37503705,6937939655,801103753,972,0,3670,0,1,18000.0,True,17917
37503704,37503704,6937881452,801103753,444,0,3669,1,1,20000.0,True,17917
37503703,37503703,6937820719,801103753,1304,0,3668,3,1,18000.0,True,17917
37503702,37503702,6937747649,801103753,1077,0,3667,3,1,19000.0,True,17917
37503701,37503701,6937672255,801103753,972,0,3665,3,0,18000.0,True,17917
37503700,37503700,6906274630,801103753,999,0,3664,1,0,19000.0,True,17917
37503699,37503699,6906219586,801103753,824,0,3663,3,0,8000.0,True,17917
37503697,37503697,6906078259,801103753,1103,0,3661,0,0,19000.0,True,17917
37503682,37503682,6905273164,801103753,444,0,3646,3,0,18000.0,True,17917
37503696,37503696,6906015906,801103753,474,0,3660,3,1,17000.0,True,17917
37503695,37503695,6905955956,801103753,586,0,3659,3,1,16000.0,True,17917
37503694,37503694,6905899461,801103753,248,0,3658,0,1,16000.0,True,17917
37503693,37503693,6905852002,801103753,244,0,3657,0,0,14000.0,True,17917
37503692,37503692,6905814463,801103753,951,0,3656,0,1,16000.0,True,17917
37503691,37503691,6905740521,801103753,1116,0,3655,0,1,15000.0,True,17917
37503690,37503690,6905670737,801103753,1081,0,3654,3,1,20000.0,True,17917
37503689,37503689,6905634612,801103753,827,0,3653,3,1,17000.0,True,17917
37503688,37503688,6905588649,801103753,199,0,3652,3,1,19000.0,True,17917
37503687,37503687,6905546174,801103753,236,0,3651,3,1,17000.0,True,17917
37503686,37503686,6905495800,801103753,599,0,3650,3,1,18000.0,True,17917
37503685,37503685,6905448795,801103753,1163,0,3649,1,1,16000.0,True,17917
37503684,37503684,6905414564,801103753,394,0,3648,3,1,18000.0,True,17917
37503683,37503683,6905361974,801103753,1272,0,3647,3,1,17000.0,True,17917
37503648,37503648,6902548777,801103753,1054,0,3613,1,1,17000.0,True,17917
37503646,37503646,6902485996,801103753,462,0,3611,0,1,22000.0,True,17917
37503580,37503580,6799891810,801103753,1018,0,3544,0,0,17000.0,True,17917
37503596,37503596,6800523281,801103753,438,0,3560,3,1,12000.0,True,17917
37503610,37503610,6852343483,801103753,263,0,3574,1,1,27000.0,True,17917
37503609,37503609,6852301410,801103753,705,0,3573,1,1,16000.0,True,17917
37503608,37503608,6852234043,801103753,1143,0,3572,0,1,16000.0,True,17917
37503607,37503607,6852187591,801103753,1204,0,3571,3,1,16000.0,True,17917
37503606,37503606,6800883564,801103753,956,0,3570,0,1,18000.0,True,17917
37503605,37503605,6800838221,801103753,399,0,3569,3,0,17000.0,True,17917
37503604,37503604,6800792441,801103753,771,0,3568,3,1,20000.0,True,17917
37503603,37503603,6800744107,801103753,996,0,3567,0,1,15000.0,True,17917
37503602,37503602,6800705108,801103753,1173,0,3566,3,1,16000.0,True,17917
37503601,37503601,6800674058,801103753,379,0,3565,0,1,9000.0,True,17917
37503600,37503600,6800640379,801103753,567,0,3564,1,1,15000.0,True,17917
37503599,37503599,6800615826,801103753,1195,0,3563,0,1,15000.0,True,17917
37503598,37503598,6800577608,801103753,1293,0,3562,3,1,15000.0,True,17917
37503597,37503597,6800546674,801103753,944,0,3561,1,1,17000.0,True,17917
37503595,37503595,6800499473,801103753,1382,0,3559,0,1,17000.0,True,17917
37503612,37503612,6852413041,801103753,693,0,3576,0,1,18000.0,True,17917
37503594,37503594,6800470349,801103753,1396,0,3558,3,1,19000.0,True,17917
37503593,37503593,6800434236,801103753,607,0,3557,0,1,16000.0,True,17917
37503592,37503592,6800397564,801103753,660,0,3556,3,1,15000.0,True,17917
37503591,37503591,6800366398,801103753,842,0,3555,1,1,19000.0,True,17917
37503590,37503590,6800343834,801103753,457,0,3554,0,0,18000.0,True,17917
37503589,37503589,6800277826,801103753,577,0,3553,0,0,16000.0,True,17917
37503588,37503588,6800240212,801103753,483,0,3552,3,1,17000.0,True,17917
37503587,37503587,6800196932,801103753,344,0,3551,3,0,16000.0,True,17917
37503586,37503586,6800154053,801103753,1333,0,3550,3,1,17000.0,True,17917
37503585,37503585,6800101718,801103753,725,0,3549,1,1,17000.0,True,17917
37503584,37503584,6800044613,801103753,1169,0,3548,1,1,19000.0,True,17917
37503583,37503583,6799996947,801103753,638,0,3547,0,1,15000.0,True,17917
37503582,37503582,6799960870,801103753,275,0,3546,0,1,11000.0,True,17917
37503581,37503581,6799933490,801103753,754,0,3545,1,1,16000.0,True,17917
37503611,37503611,6852370487,801103753,927,0,3575,3,1,17000.0,True,17917
37503613,37503613,6852461222,801103753,694,0,3577,1,1,20000.0,True,17917
37503645,37503645,6902432665,801103753,1157,0,3609,3,0,17000.0,True,17917
37503630,37503630,6885339915,801103753,1120,0,3594,0,1,6000.0,True,17917
37503644,37503644,6902383484,801103753,410,0,3608,3,1,14000.0,True,17917
37503643,37503643,6902330852,801103753,1088,0,3607,0,1,16000.0,True,17917
37503642,37503642,6902280366,801103753,261,0,3606,1,1,17000.0,True,17917
37503641,37503641,6902196459,801103753,1371,0,3605,0,1,18000.0,True,17917
37503640,37503640,6902108221,801103753,540,0,3604,0,1,16000.0,True,17917
37503639,37503639,6902059159,801103753,451,0,3603,3,1,17000.0,True,17917
37503638,37503638,6894022029,801103753,1059,0,3602,3,1,20000.0,True,17917
37503637,37503637,6885786666,801103753,562,0,3601,0,0,18000.0,True,17917
37503636,37503636,6885650711,801103753,1379,0,3600,0,0,16000.0,True,17917
37503635,37503635,6885540510,801103753,985,0,3599,1,1,14000.0,True,17917
37503634,37503634,6885510278,801103753,1054,0,3598,0,0,20000.0,True,17917
37503633,37503633,6885472409,801103753,1084,0,3597,0,1,12000.0,True,17917
37503632,37503632,6885425691,801103753,1262,0,3596,1,1,17000.0,True,17917
37503631,37503631,6885385969,801103753,984,0,3595,0,1,13000.0,True,17917
37503629,37503629,6885308721,801103753,1374,0,3593,3,1,19000.0,True,17917
37503614,37503614,6852500747,801103753,1244,0,3578,3,1,19000.0,True,17917
37503628,37503628,6853068642,801103753,993,0,3592,3,1,17000.0,True,17917
37503627,37503627,6853024393,801103753,209,0,3591,1,1,18000.0,True,17917
37503626,37503626,6852982721,801103753,891,0,3590,3,1,14000.0,True,17917
37503625,37503625,6852934444,801103753,512,0,3589,1,1,20000.0,True,17917
37503624,37503624,6852885197,801103753,479,0,3588,1,1,18000.0,True,17917
37503623,37503623,6852844461,801103753,608,0,3587,0,1,16000.0,True,17917
37503622,37503622,6852818793,801103753,684,0,3586,3,1,17000.0,True,17917
37503621,37503621,6852791279,801103753,909,0,3585,3,1,16000.0,True,17917
37503620,37503620,6852752415,801103753,841,0,3584,1,1,22000.0,True,17917
37503619,37503619,6852710693,801103753,334,0,3583,1,0,18000.0,True,17917
37503618,37503618,6852657739,801103753,1280,0,3582,0,1,16000.0,True,17917
37503617,37503617,6852616503,801103753,533,0,3581,1,1,13000.0,True,17917
37503616,37503616,6852584078,801103753,721,0,3580,1,1,16000.0,True,17917
37503615,37503615,6852547163,801103753,966,0,3579,0,1,17000.0,True,17917
37503444,37503444,6591825341,801103753,500,0,3421,1,1,16000.0,True,17917
37503442,37503442,6591756128,801103753,296,0,3419,3,0,22666.0,True,17917
37503172,37503172,6354717162,801103753,8728,0,3204,0,0,18000.0,True,17917
37503256,37503256,6469691476,801103753,595,0,3263,0,1,44000.0,True,17917
37503270,37503270,6470654823,801103753,635,0,3277,3,1,14000.0,True,17917
37503269,37503269,6470627409,801103753,1072,0,3276,3,1,21000.0,True,17917
37503268,37503268,6470590361,801103753,1314,0,3275,0,0,13000.0,True,17917
37503267,37503267,6470539825,801103753,770,0,3274,3,1,18000.0,True,17917
37503266,37503266,6470511007,801103753,746,0,3273,3,1,13000.0,True,17917
37503265,37503265,6470477466,801103753,1180,0,3272,0,1,18000.0,True,17917
37503264,37503264,6470348366,801103753,1219,0,3271,1,1,17000.0,True,17917
37503263,37503263,6470202826,801103753,958,0,3270,3,1,16000.0,True,17917
37503262,37503262,6470149247,801103753,1086,0,3269,1,1,18000.0,True,17917
37503261,37503261,6470081270,801103753,953,0,3268,3,0,15000.0,True,17917
37503260,37503260,6469979430,801103753,1095,0,3267,0,1,18000.0,True,17917
37503259,37503259,6469882415,801103753,217,0,3266,0,1,22000.0,True,17917
37503258,37503258,6469807949,801103753,415,0,3265,1,1,29000.0,True,17917
37503257,37503257,6469746658,801103753,1140,0,3264,0,0,14000.0,True,17917
37503255,37503255,6469643320,801103753,29171,1,3262,-1,-1,,False,17917
37503272,37503272,6470708456,801103753,302,0,3279,3,0,9000.0,True,17917
37503254,37503254,6469085347,801103753,4289,0,3261,1,1,19000.0,True,17917
37503253,37503253,6459265338,801103753,11452,0,3260,3,1,9000.0,True,17917
37503252,37503252,6459073264,801103753,3774,0,3259,0,1,42000.0,True,17917
37503251,37503251,6458245787,801103753,4771,0,3258,0,1,69500.0,True,17917
37503250,37503250,6415831166,801103753,7524,0,3257,0,0,77000.0,True,17917
37503249,37503249,6415831166,801103753,7527,0,3257,1,0,77000.0,True,17917
37503248,37503248,6415831166,801103753,7525,0,3257,3,1,77000.0,True,17917
37503247,37503247,6415831166,801103753,7526,0,3257,2,1,77000.0,True,17917
37503246,37503246,6406995999,801103753,3848,0,3205,1,0,94250.0,True,17917
37503245,37503245,6406224661,801103753,6952,0,3256,0,1,87500.0,True,17917
37503244,37503244,6406224661,801103753,6951,0,3256,3,0,87500.0,True,17917
37503243,37503243,6406224661,801103753,6950,0,3256,3,1,87500.0,True,17917
37503242,37503242,6406224661,801103753,6949,0,3256,1,1,87500.0,True,17917
37503241,37503241,6405298107,801103753,7239,0,3255,0,0,82500.0,False,17917
37503271,37503271,6470673947,801103753,1130,0,3278,1,1,16000.0,True,17917
37503273,37503273,6470756796,801103753,676,0,3280,0,1,18000.0,True,17917
37503239,37503239,6405298107,801103753,7237,0,3255,1,1,82500.0,False,17917
37503290,37503290,6471998344,801103753,2218,0,3291,3,1,26000.0,True,17917
37503304,37503304,6472494433,801103753,404,0,3301,0,1,8000.0,True,17917
37503303,37503303,6472474233,801103753,792,0,3300,1,1,16000.0,True,17917
37503302,37503302,6472447330,801103753,737,0,3299,3,1,13000.0,True,17917
37503301,37503301,6472412652,801103753,1201,0,3298,1,1,15000.0,True,17917
37503300,37503300,6472392799,801103753,517,0,3297,0,1,9000.0,True,17917
37503299,37503299,6472372201,801103753,722,0,3296,1,1,17000.0,True,17917
37503298,37503298,6472343653,801103753,508,0,3295,0,0,13000.0,True,17917
37503297,37503297,6472306977,801103753,317,0,3294,0,1,18000.0,True,17917
37503296,37503296,6472274912,801103753,241,0,3293,0,1,23000.0,True,17917
37503295,37503295,6472177606,801103753,2096,0,3292,1,1,24000.0,True,17917
37503294,37503294,6472177606,801103753,2097,0,3292,1,0,24000.0,True,17917
37503293,37503293,6472177606,801103753,2098,0,3292,2,1,24000.0,True,17917
37503292,37503292,6471998344,801103753,2220,0,3291,0,1,26000.0,True,17917
37503291,37503291,6471998344,801103753,2219,0,3291,2,0,26000.0,True,17917
37503289,37503289,6471831054,801103753,2300,0,3290,2,1,27000.0,True,17917
37503274,37503274,6470844241,801103753,202,0,3281,0,1,19000.0,True,17917
37503288,37503288,6471831054,801103753,2301,0,3290,1,0,27000.0,True,17917
37503287,37503287,6471831054,801103753,2299,0,3290,1,1,27000.0,True,17917
37503286,37503286,6471679915,801103753,2352,0,3289,2,1,25666.0,True,17917
37503285,37503285,6471679915,801103753,2350,0,3289,1,1,25666.0,True,17917
37503284,37503284,6471679915,801103753,2351,0,3289,1,1,25666.0,True,17917
37503283,37503283,6471495606,801103753,1436,0,3288,3,1,16000.0,True,17917
37503282,37503282,6471495606,801103753,1438,0,3288,3,1,16000.0,True,17917
37503281,37503281,6471495606,801103753,1437,0,3288,1,1,16000.0,True,17917
37503280,37503280,6471271267,801103753,28122,1,3287,-1,-1,,False,17917
37503279,37503279,6471074753,801103753,1030,0,3286,1,1,14000.0,True,17917
37503278,37503278,6471036189,801103753,1146,0,3285,0,0,18000.0,True,17917
37503277,37503277,6470998176,801103753,1242,0,3284,0,1,18000.0,True,17917
37503276,37503276,6470962191,801103753,861,0,3283,3,1,16000.0,True,17917
37503275,37503275,6470925144,801103753,1061,0,3282,3,1,18000.0,True,17917
37503240,37503240,6405298107,801103753,7238,0,3255,0,0,82500.0,False,17917
37503238,37503238,6405298107,801103753,7236,0,3255,2,1,82500.0,False,17917
37503306,37503306,6472538346,801103753,801,0,3303,1,0,15000.0,True,17917
37503188,37503188,6371392754,801103753,1144,0,3220,1,1,16000.0,True,17917
37503202,37503202,6372899547,801103753,2572,0,3226,0,1,18666.0,True,17917
37503201,37503201,6372899547,801103753,2573,0,3226,1,0,18666.0,True,17917
37503200,37503200,6372899547,801103753,2574,0,3226,3,1,18666.0,True,17917
37503199,37503199,6372710686,801103753,2667,0,3225,1,1,5000.0,True,17917
37503198,37503198,6372710686,801103753,2665,0,3225,2,0,5000.0,True,17917
37503197,37503197,6372710686,801103753,2666,0,3225,3,1,5000.0,True,17917
37503196,37503196,6372618237,801103753,3182,0,3224,3,1,36333.0,True,17917
37503195,37503195,6372618237,801103753,3181,0,3224,2,1,36333.0,True,17917
37503194,37503194,6372618237,801103753,3180,0,3224,1,1,36333.0,True,17917
37503193,37503193,6372466417,801103753,3203,0,3223,0,1,18000.0,True,17917
37503192,37503192,6372466417,801103753,3202,0,3223,1,1,18000.0,True,17917
37503191,37503191,6372466417,801103753,3201,0,3223,2,0,18000.0,True,17917
37503190,37503190,6371865850,801103753,980,0,3222,3,1,22000.0,True,17917
37503189,37503189,6371464293,801103753,1199,0,3221,0,0,15000.0,True,17917
37503187,37503187,6371352829,801103753,1017,0,3219,0,1,20000.0,True,17917
37503204,37503204,6373061142,801103753,3178,0,3227,3,1,22000.0,True,17917
37503186,37503186,6371285091,801103753,1384,0,3218,3,1,16000.0,True,17917
37503185,37503185,6371163825,801103753,822,0,3217,0,1,22000.0,True,17917
37503184,37503184,6371071970,801103753,598,0,3216,1,1,16000.0,True,17917
37503183,37503183,6370972394,801103753,273,0,3215,0,0,15000.0,True,17917
37503182,37503182,6370881378,801103753,469,0,3214,0,1,15000.0,True,17917
37503181,37503181,6370834374,801103753,1179,0,3213,3,1,18000.0,True,17917
37503180,37503180,6370756049,801103753,326,0,3212,3,1,14000.0,True,17917
37503179,37503179,6370689402,801103753,1148,0,3211,0,1,23000.0,True,17917
37503178,37503178,6370662368,801103753,11151,1,3210,-1,-1,,False,17917
37503177,37503177,6370495725,801103753,359,0,3209,0,0,16000.0,True,17917
37503176,37503176,6370437135,801103753,502,0,3208,0,1,19000.0,True,17917
37503175,37503175,6370234514,801103753,477,0,3207,3,0,16000.0,True,17917
37503174,37503174,6370166211,801103753,747,0,3206,0,0,16000.0,True,17917
37503173,37503173,6359985227,801103753,774,0,3198,0,1,22000.0,True,17917
37503203,37503203,6373061142,801103753,3177,0,3227,1,1,22000.0,True,17917
37503205,37503205,6373061142,801103753,3179,0,3227,3,1,22000.0,True,17917
37503237,37503237,6375350735,801103753,7076,0,3254,1,1,73000.0,True,17917
37503222,37503222,6374022894,801103753,788,0,3244,3,1,15000.0,True,17917
37503236,37503236,6375350735,801103753,7075,0,3254,3,1,73000.0,True,17917
37503235,37503235,6375350735,801103753,7073,0,3254,3,1,73000.0,True,17917
37503234,37503234,6375350735,801103753,7074,0,3254,0,1,73000.0,True,17917
37503233,37503233,6374876107,801103753,7521,0,3253,0,1,17000.0,True,17917
37503232,37503232,6374876107,801103753,7522,0,3253,3,1,17000.0,True,17917
37503231,37503231,6374876107,801103753,7523,0,3253,0,1,17000.0,True,17917
37503230,37503230,6374471771,801103753,838,0,3252,0,0,17000.0,True,17917
37503229,37503229,6374417636,801103753,212,0,3251,1,1,19000.0,True,17917
37503228,37503228,6374371363,801103753,655,0,3250,0,1,15000.0,True,17917
37503227,37503227,6374344443,801103753,900,0,3249,0,1,23000.0,True,17917
37503226,37503226,6374313056,801103753,1070,0,3248,0,0,19000.0,True,17917
37503225,37503225,6374252902,801103753,306,0,3247,3,1,18000.0,True,17917
37503224,37503224,6374195408,801103753,884,0,3246,1,1,17000.0,True,17917
37503223,37503223,6374103829,801103753,1108,0,3245,3,0,19000.0,True,17917
37503221,37503221,6373989010,801103753,295,0,3243,3,1,18000.0,True,17917
37503206,37503206,6373226806,801103753,4441,1,3228,-1,-1,,False,17917
37503220,37503220,6373946682,801103753,1274,0,3242,3,1,14000.0,True,17917
37503219,37503219,6373909664,801103753,1058,0,3241,1,1,17000.0,True,17917
37503218,37503218,6373867137,801103753,1105,0,3240,0,1,16000.0,True,17917
37503217,37503217,6373833519,801103753,1270,0,3239,3,1,15000.0,True,17917
37503216,37503216,6373799004,801103753,899,0,3238,1,0,18000.0,True,17917
37503215,37503215,6373739667,801103753,381,0,3237,0,0,16000.0,True,17917
37503214,37503214,6373650587,801103753,1236,0,3236,0,1,16000.0,True,17917
37503213,37503213,6373570562,801103753,857,0,3235,0,1,19000.0,True,17917
37503212,37503212,6373514376,801103753,472,0,3234,1,0,15000.0,True,17917
37503211,37503211,6373458351,801103753,1038,0,3233,3,0,19000.0,True,17917
37503210,37503210,6373407951,801103753,669,0,3232,1,1,16000.0,True,17917
37503209,37503209,6373352162,801103753,931,0,3231,0,1,16000.0,True,17917
37503208,37503208,6373312532,801103753,794,0,3230,3,1,18000.0,True,17917
37503207,37503207,6373275492,801103753,1343,0,3229,3,0,21666.0,True,17917
37503305,37503305,6472516232,801103753,312,0,3302,3,1,13000.0,True,17917
37503307,37503307,6472561873,801103753,1365,0,3304,3,1,15000.0,True,17917
37503441,37503441,6590224983,801103753,1687,0,3417,2,1,21666.0,True,17917
37503392,37503392,6507293328,801103753,1300,0,3379,0,1,12000.0,True,17917
37503406,37503406,6560839772,801103753,1216,0,3394,1,1,19000.0,True,17917
37503405,37503405,6560815170,801103753,806,0,3393,3,0,18000.0,True,17917
37503404,37503404,6560778591,801103753,513,0,3392,1,1,17000.0,True,17917
37503403,37503403,6560736254,801103753,1268,0,3391,0,1,15000.0,True,17917
37503402,37503402,6560702397,801103753,610,0,3390,0,1,11000.0,True,17917
37503401,37503401,6560679088,801103753,323,0,3389,1,1,14000.0,True,17917
37503400,37503400,6560661359,801103753,452,0,3388,0,1,15000.0,True,17917
37503399,37503399,6560639682,801103753,1168,0,3387,3,1,19000.0,True,17917
37503398,37503398,6560595452,801103753,1039,0,3386,1,1,18000.0,True,17917
37503397,37503397,6560551674,801103753,829,0,3385,3,0,13000.0,True,17917
37503396,37503396,6560519784,801103753,32023,1,3384,-1,-1,,False,17917
37503395,37503395,6560358918,801103753,311,0,3383,1,0,15000.0,True,17917
37503394,37503394,6507453688,801103753,22101,1,3381,-1,-1,,False,17917
